,match_id,team_id,possession_full_match,shots_on,shots_on_first_half,shots_on_second_half,goals,goals_first_half,goals_second_half
623,2107,8528,46,6,3,3,0,0,0
624,2108,8455,70,6,5,1,3,2,1
625,2108,8650,30,2,1,1,0,0,0
626,2109,10260,55,18,11,7,2,2,0
627,2109,8658,45,3,1,2,2,0,2
628,2110,8586,57,9,3,6,1,1,0
629,2110,8650,43,3,0,3,1,1,0
630,2111,10252,42,4,4,0,1,1,0
631,2111,8528,58,8,4,4,2,0,2
632,2112,9825,55,4,2,2,3,2,1
633,2112,8668,45,5,1,4,2,1,1
634,2113,8654,52,9,6,3,2,1,1
635,2113,8602,48,10,2,8,1,0,1
636,2114,8655,47,8,7,1,2,1,1
637,2114,8456,53,3,1,2,1,0,1
638,2115,8559,43,4,3,1,2,1,1
639,2115,8472,57,9,5,4,2,2,0
640,2117,8191,48,10,4,6,6,2,4
641,2117,10194,52,4,2,2,1,1,0
642,2120,8455,65,14,8,6,1,1,0
643,2120,8655,35,4,2,2,3,0,3
644,2121,8668,54,9,7,2,1,0,1
645,2121,8559,46,4,0,4,0,0,0
646,2122,8472,53,6,3,3,1,1,0
647,2122,8658,47,11,5,6,0,0,0
648,2123,10194,33,3,2,1,1,0,1
649,2123,8586,67,10,4,6,0,0,0
650,2125,10252,45,6,2,4,1,1,0
651,2125,8602,55,4,4,0,1,0,1
652,2126,8667,53,2,1,1,1,1,0
653,2126,8462,47,3,0,3,1,0,1
654,2127,8650,49,6,4,2,4,3,1
655,2127,10260,51,7,2,5,0,0,0
656,2128,8456,49,8,4,4,3,2,1
657,2128,9879,51,2,1,1,3,3,0
658,2129,8462,54,8,3,5,2,0,2
659,2129,8528,46,4,1,3,2,0,2
660,2130,8655,35,2,1,1,3,1,2
661,2130,10260,65,9,5,4,1,0,1
662,2131,8650,49,4,3,1,9,1,8
663,2131,9879,51,2,0,2,1,0,1
664,2132,8668,46,3,3,0,1,1,0
665,2132,10252,54,6,3,3,1,0,1
666,2133,8667,40,4,1,3,4,1,3
667,2133,8191,60,4,2,2,1,1,0
668,2134,8455,52,15,8,7,1,1,0
669,2134,8559,48,6,4,2,0,0,0
670,2135,8658,43,5,4,1,1,1,0
671,2135,8456,57,8,4,4,1,0,1
672,2136,9825,56,8,5,3,3,3,0
673,2136,8586,44,6,1,5,1,0,1
674,2137,8602,48,5,3,2,1,1,0
675,2137,10194,52,4,4,0,1,0,1
676,2139,8528,57,13,5,8,2,1,1
677,2139,9879,43,6,1,5,1,1,0
678,2140,10194,47,3,2,1,1,0,1
679,2140,8667,53,3,1,2,0,0,0
680,2141,8602,40,3,1,2,3,1,2
681,2141,9825,60,8,4,4,0,0,0
682,2142,8654,54,8,3,5,4,1,3
683,2142,8668,46,4,1,3,0,0,0
684,2143,8586,51,4,1,3,2,1,1
685,2143,8472,49,8,3,5,3,0,3
686,2145,8650,63,15,9,6,2,1,1
687,2145,8658,37,0,0,0,1,0,1
688,2146,10252,60,8,4,4,3,2,1
689,2146,8559,40,7,2,5,1,0,1
690,2147,8655,60,5,1,4,1,1,0
691,2147,8462,40,2,0,2,0,0,0
692,2148,8455,52,6,4,2,3,0,3
693,2148,10260,48,8,2,6,2,0,2
694,2149,8658,45,1,1,0,3,2,1
695,2149,9879,55,5,2,3,0,0,0
696,2150,9825,57,5,4,1,3,2,1
697,2150,8472,43,1,1,0,0,0,0
698,2151,8462,47,10,2,8,1,1,0
699,2151,10194,53,3,1,2,0,0,0
700,2152,8191,41,3,1,2,3,1,2
701,2152,10252,59,5,0,5,2,1,1
702,2153,8602,30,4,3,1,1,1,0
703,2153,8455,70,12,5,7,0,0,0
704,2154,8654,45,8,4,4,2,1,1
705,2154,8667,55,6,5,1,1,0,1
706,2155,8650,51,7,4,3,1,1,0
707,2155,8456,49,3,0,3,0,0,0
708,2156,10260,67,7,5,2,1,0,1
709,2156,8668,33,6,1,5,1,0,1
710,2157,8586,58,7,3,4,3,2,1
711,2157,8528,42,4,3,1,3,2,1
712,2158,8655,59,8,3,5,2,1,1
713,2158,8559,41,7,3,4,0,0,0
714,2159,10260,54,4,2,2,3,2,1
715,2159,8462,46,11,6,5,0,0,0
716,2161,8658,47,7,5,2,4,3,1
717,2161,8602,53,3,0,3,1,0,1
718,2162,8456,61,6,2,4,1,1,0
719,2162,8667,39,2,1,1,2,1,1
720,2164,8650,48,8,5,3,3,0,3
721,2164,8668,52,7,3,4,1,0,1
722,2166,8586,51,18,9,9,3,2,1
723,2166,10252,49,2,1,1,1,0,1
724,2167,9825,55,9,6,3,2,1,1
725,2167,8455,45,4,3,1,1,0,1
726,2168,8528,49,8,3,5,2,1,1
727,2168,8472,51,0,0,0,1,0,1
728,2169,8462,48,2,2,0,3,1,2
729,2169,8191,52,7,3,4,1,0,1
730,2170,10260,59,3,2,1,2,1,1
731,2170,8654,41,6,1,5,0,0,0
732,2171,8658,54,10,5,5,1,1,0
733,2171,8528,46,7,5,2,3,0,3
734,2172,8559,45,8,4,4,2,1,1
735,2172,8602,55,7,5,2,0,0,0
736,2173,8455,47,6,3,3,4,3,1
737,2173,8456,53,8,5,3,3,2,1
738,2174,8472,55,5,2,3,1,1,0
739,2174,9879,45,3,2,1,1,1,0
740,2175,8586,52,8,5,3,2,1,1
741,2175,8668,48,5,4,1,0,0,0
742,2176,8650,57,11,3,8,1,1,0
743,2176,8655,43,3,2,1,1,0,1
744,2177,10252,52,6,4,2,1,1,0
745,2177,8667,48,2,2,0,1,0,1
746,2178,9825,61,7,3,4,2,1,1
747,2178,10194,39,4,1,3,0,0,0
748,2179,10260,57,10,3,7,1,1,0
749,2179,10252,43,4,3,1,1,0,1
750,2180,8528,49,7,5,2,2,2,0
751,2180,10194,51,6,3,3,0,0,0
752,2182,8586,60,17,6,11,2,0,2
753,2182,8602,40,1,0,1,0,0,0
754,2183,8650,47,4,4,0,2,1,1
755,2183,9825,53,4,1,3,2,0,2
756,2184,8667,47,8,5,3,1,1,0
757,2184,8655,53,9,2,7,1,0,1
758,2186,9879,63,4,3,1,1,1,0
759,2186,8191,37,8,5,3,0,0,0
760,2187,8559,33,7,4,3,3,0,3
761,2187,8456,67,6,2,4,0,0,0
762,2190,8472,48,7,3,4,2,2,0
763,2190,10252,52,2,1,1,4,1,3
764,2192,10260,63,11,4,7,1,1,0
765,2192,8602,37,1,0,1,3,0,3
766,2193,8667,53,4,2,2,2,1,1
767,2193,8668,47,3,1,2,2,0,2
768,2194,9825,51,10,4,6,3,1,2
769,2194,8191,49,3,1,2,0,0,0
770,2195,8654,53,8,3,5,1,0,1
771,2195,8559,47,6,2,4,0,0,0
772,2196,8658,49,5,2,3,5,3,2
773,2196,8655,51,6,1,5,1,1,0
774,2197,8650,51,8,2,6,1,1,0
775,2197,8528,49,7,4,3,1,1,0
776,2198,8455,57,10,6,4,1,1,0
777,2198,8462,43,2,1,1,0,0,0
778,2199,9825,65,7,5,2,4,2,2
779,2199,8667,35,3,0,3,0,0,0
780,2200,8191,48,6,1,5,2,1,1
781,2200,8602,52,9,4,5,0,0,0
782,2201,8528,54,3,2,1,3,1,2
783,2201,8559,46,0,0,0,0,0,0
784,2202,8455,55,6,4,2,2,1,1
785,2202,8654,45,3,1,2,0,0,0
786,2203,8462,48,4,1,3,1,0,1
787,2203,8650,52,2,0,2,0,0,0
788,2204,8456,49,3,1,2,2,1,1
789,2204,8472,51,4,2,2,3,1,2
790,2206,8668,48,8,5,3,2,0,2
791,2206,8658,52,3,1,2,0,0,0
792,2207,8655,51,10,4,6,2,1,1
793,2207,8586,49,2,2,0,1,0,1
794,2208,10252,57,7,5,2,2,1,1
795,2208,10194,43,7,0,7,2,0,2
796,2209,8528,56,3,1,2,2,0,2
797,2209,8655,44,2,0,2,2,0,2
798,2210,8462,46,7,3,4,1,0,1
799,2210,8654,54,7,2,5,0,0,0
800,2211,8668,64,4,2,2,5,3,2
801,2211,8472,36,4,1,3,0,0,0
802,2212,8456,67,4,1,3,2,1,1
803,2212,10194,33,4,2,2,2,2,0
804,2213,8650,59,9,6,3,3,1,2
805,2213,8602,41,2,2,0,1,0,1
806,2214,10260,42,9,6,3,4,2,2
807,2214,8667,58,5,4,1,1,0,1
808,2215,9879,52,6,3,3,3,1,2
809,2215,8586,48,3,1,2,0,0,0
810,2216,8191,57,6,2,4,1,1,0
811,2216,8559,43,4,4,0,1,1,0
812,2217,8455,58,16,10,6,1,0,1
813,2217,8658,42,7,1,6,0,0,0
814,2218,9825,69,8,4,4,1,1,0
815,2218,10252,31,3,2,1,1,0,1
816,2219,9825,57,10,6,4,5,1,4
817,2219,8559,43,4,2,2,0,0,0
818,2220,8455,63,8,5,3,2,1,1
819,2220,8472,37,2,1,1,0,0,0
820,2221,8654,55,9,6,3,3,2,1
821,2221,10252,45,9,6,3,1,0,1
822,2222,8655,55,3,3,0,2,2,0
823,2222,9879,45,0,0,0,1,0,1
824,2223,8658,47,8,3,5,1,0,1
825,2223,8462,53,7,3,4,1,0,1
826,2224,8586,65,7,2,5,3,1,2
827,2224,8667,35,6,2,4,0,0,0
828,2225,10260,64,10,3,7,3,0,3
829,2225,8191,36,2,1,1,0,0,0
830,2226,8602,44,3,2,1,2,2,0
831,2226,8528,56,6,4,2,0,0,0
832,2227,8650,53,11,5,6,7,4,3
833,2227,10194,47,3,1,2,2,0,2
834,2228,8456,57,10,5,5,1,1,0
835,2228,8668,43,4,1,3,2,1,1
836,2229,8456,51,4,1,3,2,1,1
837,2229,8602,49,4,2,2,0,0,0
838,2230,8586,55,9,4,5,1,0,1
839,2230,8654,45,2,1,1,0,0,0
840,2231,10194,51,8,5,3,2,1,1
841,2231,8658,49,7,1,6,0,0,0
842,2232,8462,49,5,3,2,1,0,1
843,2232,9825,51,6,3,3,1,0,1
844,2233,8668,58,11,4,7,4,1,3
845,2233,8191,42,9,4,5,0,0,0
846,2234,8455,57,11,6,5,1,1,0
847,2234,9879,43,3,1,2,0,0,0
848,2235,8667,44,5,2,3,2,2,0
849,2235,8559,56,4,0,4,0,0,0
850,2236,8472,45,8,4,4,3,2,1
851,2236,8655,55,7,1,6,0,0,0
852,2237,10252,49,5,3,2,2,1,1
853,2237,8650,51,8,5,3,1,0,1
854,2238,10260,65,9,6,3,1,0,1
855,2238,8528,35,5,1,4,0,0,0
856,2239,8528,57,6,4,2,2,2,0
857,2239,10252,43,9,5,4,0,0,0
858,2240,8654,60,8,4,4,1,1,0
859,2240,8602,40,0,0,0,1,0,1
860,2241,8655,42,2,0,2,3,1,2
861,2241,8456,58,2,0,2,1,0,1
862,2242,8586,47,8,3,5,2,1,1
863,2242,8650,53,5,1,4,1,0,1
864,2243,8455,55,11,4,7,3,2,1
865,2243,8667,45,4,0,4,1,0,1
866,2244,8462,52,9,8,1,1,0,1
867,2244,9879,48,8,4,4,1,0,1
868,2245,8191,51,4,2,2,3,1,2
869,2245,10194,49,3,0,3,2,1,1
870,2246,8559,47,6,2,4,3,2,1
871,2246,8472,53,4,2,2,0,0,0
872,2247,10260,67,13,6,7,1,1,0
873,2247,8658,33,5,1,4,1,0,1
874,2248,8668,48,5,2,3,2,2,0
875,2248,9825,52,5,1,4,0,0,0
876,2249,8462,51,6,4,2,2,1,1
877,2249,8658,49,4,2,2,1,0,1
878,2250,10194,49,3,1,2,1,0,1
879,2250,8650,51,4,3,1,0,0,0
880,2252,8528,56,12,7,5,1,1,0
881,2252,8602,44,6,2,4,2,0,2
882,2253,10260,61,10,5,5,1,0,1
883,2253,8191,39,8,1,7,0,0,0
884,2254,8456,49,5,3,2,1,1,0
885,2254,8668,51,5,4,1,0,0,0
886,2255,8472,35,2,2,0,1,1,0
887,2255,8455,65,9,3,6,1,0,1
888,2256,9825,55,3,3,0,1,1,0
889,2256,8559,45,5,2,3,1,0,1
890,2257,9879,55,9,7,2,1,1,0
891,2257,8655,45,3,2,1,0,0,0
892,2258,10252,56,5,2,3,2,2,0
893,2258,8654,44,2,0,2,0,0,0
894,2260,8586,49,5,2,3,1,1,0
895,2260,9879,51,5,2,3,3,2,1
896,2262,8654,53,6,3,3,2,1,1
897,2262,8462,47,8,4,4,0,0,0
898,2263,10260,58,10,8,2,3,1,2
899,2263,8667,42,4,3,1,0,0,0
900,2264,8191,54,2,2,0,1,1,0
901,2264,8559,46,7,2,5,2,0,2
902,2265,8668,55,4,3,1,3,1,2
903,2265,8472,45,3,0,3,0,0,0
904,2266,8455,57,11,6,5,3,1,2
905,2266,8658,43,2,1,1,0,0,0
906,2267,8528,49,4,3,1,1,1,0
907,2267,8655,51,2,0,2,3,1,2
908,2268,10252,51,1,1,0,2,1,1
909,2268,9825,49,11,5,6,0,0,0
910,2269,8654,51,3,1,2,3,1,2
911,2269,8655,49,3,0,3,0,0,0
912,2270,8668,52,4,3,1,2,1,1
913,2270,8528,48,3,1,2,0,0,0
914,2271,10194,48,3,1,2,2,1,1
915,2271,8472,52,4,3,1,5,1,4
916,2272,8462,42,4,2,2,2,2,0
917,2272,8456,58,5,4,1,1,0,1
918,2273,8559,43,4,3,1,1,1,0
919,2273,8650,57,13,4,9,3,1,2
920,2274,8667,48,3,1,2,3,1,2
921,2274,8602,52,4,2,2,0,0,0
922,2276,8191,47,4,3,1,2,2,0
923,2276,8455,53,5,1,4,1,1,0
924,2277,10260,45,3,2,1,2,1,1
925,2277,9825,55,2,0,2,0,0,0
926,2278,8658,51,7,3,4,2,1,1
927,2278,8586,49,10,6,4,4,1,3
928,2279,8462,40,5,4,1,4,2,2
929,2279,10260,60,7,3,4,1,1,0
930,2280,8655,45,4,3,1,1,1,0
931,2280,10194,55,3,0,3,0,0,0
932,2281,8472,53,8,4,4,2,2,0
933,2281,8528,47,6,4,2,1,0,1
934,2282,8586,58,13,5,8,1,0,1
935,2282,10252,42,3,2,1,0,0,0
936,2284,9825,55,7,5,2,5,1,4
937,2284,8455,45,2,0,2,0,0,0
938,2286,8667,52,3,2,1,5,3,2
939,2286,8456,48,7,3,4,2,1,1
940,2287,8650,54,4,2,2,2,2,0
941,2287,8668,46,5,1,4,1,1,0
942,2288,8658,55,9,7,2,3,1,2
943,2288,8602,45,6,3,3,1,0,1
944,2289,9825,49,4,3,1,1,0,1
945,2289,8650,51,6,1,5,0,0,0
946,2292,8602,57,6,5,1,1,0,1
947,2292,8586,43,4,2,2,0,0,0
948,2293,8528,56,8,7,1,4,2,2
949,2293,10194,44,7,3,4,1,1,0
950,2294,8472,52,3,2,1,2,1,1
951,2294,8462,48,7,1,6,2,1,1
952,2295,8655,55,8,5,3,2,1,1
953,2295,8667,45,3,1,2,2,1,1
954,2296,10260,57,7,4,3,1,0,1
955,2296,10252,43,4,2,2,2,0,2
956,2297,8455,70,8,3,5,2,1,1
957,2297,8668,30,4,3,1,0,0,0
958,2298,8456,53,2,2,0,2,1,1
959,2298,8559,47,5,3,2,0,0,0
960,2299,8658,48,7,3,4,1,0,1
961,2299,9879,52,5,2,3,0,0,0
962,2300,8462,54,5,2,3,1,0,1
963,2300,10194,46,3,1,2,0,0,0
964,2301,8654,53,8,4,4,1,1,0
965,2301,8667,47,3,2,1,1,0,1
966,2302,8559,40,8,5,3,5,0,5
967,2302,8655,60,4,1,3,0,0,0
968,2303,8668,51,4,3,1,3,1,2
969,2303,10260,49,2,1,1,1,0,1
970,2304,9825,64,11,4,7,1,1,0
971,2304,8472,36,4,1,3,1,0,1
972,2305,8586,52,9,4,5,3,0,3
973,2305,8528,48,6,3,3,0,0,0
974,2306,8602,42,8,3,5,4,3,1
975,2306,8455,58,1,1,0,1,0,1
976,2307,8456,49,3,0,3,2,1,1
977,2307,8650,51,1,0,1,1,1,0
978,2308,8191,48,5,3,2,2,2,0
979,2308,10252,52,4,1,3,2,1,1
980,2309,8472,49,5,3,2,4,1,3
981,2309,9879,51,1,0,1,0,0,0
982,2310,8586,35,7,1,6,1,1,0
983,2310,8668,65,4,0,4,2,0,2
984,2311,10194,41,4,3,1,4,1,3
985,2311,9825,59,10,2,8,1,1,0
986,2312,8654,40,8,3,5,1,0,1
987,2312,10260,60,8,5,3,0,0,0
988,2313,8655,55,5,3,2,3,2,1
989,2313,8650,45,0,0,0,1,0,1
990,2314,10252,54,4,1,3,2,1,1
991,2314,8667,46,5,2,3,1,1,0
992,2315,8455,51,15,5,10,3,2,1
993,2315,8456,49,4,1,3,1,1,0
994,2317,8191,49,6,2,4,1,1,0
995,2317,8462,51,2,1,1,1,0,1
996,2318,8559,53,8,5,3,2,1,1
997,2318,8602,47,4,3,1,3,1,2
998,2320,8654,56,9,5,4,2,0,2
999,2320,8559,44,6,5,1,0,0,0
1000,2321,8456,52,9,7,2,2,2,0
1001,2321,8586,48,7,2,5,1,0,1
1002,2322,8455,61,6,3,3,1,1,0
1003,2322,8462,39,3,3,0,3,2,1
1004,2323,8667,48,2,1,1,2,0,2
1005,2323,8668,52,6,1,5,1,0,1
1006,2325,10252,49,7,3,4,3,2,1
1007,2325,8472,51,3,1,2,0,0,0
1008,2326,8191,35,4,3,1,2,2,0
1009,2326,9825,65,11,2,9,0,0,0
1010,2327,10260,57,4,3,1,1,1,0
1011,2327,8602,43,7,4,3,3,0,3
1012,2328,9879,53,4,2,2,1,0,1
1013,2328,10194,47,2,1,1,0,0,0
1014,2329,9825,58,15,9,6,2,1,1
1015,2329,8462,42,5,1,4,0,0,0
1016,2330,10252,52,3,3,0,2,2,0
1017,2330,8650,48,15,5,10,0,0,0
1018,2331,8655,47,7,4,3,1,0,1
1019,2331,8472,53,4,3,1,1,0,1
1020,2332,8586,49,9,5,4,6,3,3
1021,2332,8654,51,8,4,4,1,0,1
1022,2333,8456,63,11,8,3,2,1,1
1023,2333,8602,37,4,1,3,0,0,0
1024,2334,8455,60,5,2,3,2,1,1
1025,2334,9879,40,1,0,1,1,0,1
1026,2335,8658,49,5,2,3,1,1,0
1027,2335,10194,51,2,1,1,2,0,2
1028,2336,8667,43,3,2,1,2,1,1
1029,2336,8559,57,12,4,8,3,1,2
1030,2337,8191,39,5,3,2,6,5,1
1031,2337,8668,61,11,7,4,1,0,1
1032,2338,10260,52,9,6,3,1,1,0
1033,2338,8528,48,7,3,4,0,0,0
1034,2339,8655,49,8,4,4,1,0,1
1035,2339,8586,51,4,2,2,1,0,1
1036,2340,8472,49,8,6,2,1,0,1
1037,2340,8456,51,13,1,12,0,0,0
1038,2341,10252,59,4,2,2,1,1,0
1039,2341,10194,41,5,0,5,0,0,0
1040,2342,9879,32,5,3,2,2,1,1
1041,2342,10260,68,16,8,8,1,0,1
1042,2343,8650,60,8,2,6,5,3,2
1043,2343,8462,40,2,0,2,1,1,0
1044,2344,9825,60,7,4,3,1,1,0
1045,2344,8667,40,2,1,1,4,1,3
1046,2345,8658,53,4,3,1,1,1,0
1047,2345,8668,47,6,3,3,0,0,0
1048,2346,8559,48,4,2,2,3,1,2
1049,2346,8528,52,6,4,2,1,0,1
1050,2347,8191,63,11,3,8,2,1,1
1051,2347,8602,37,4,2,2,3,0,3
1052,2348,8455,59,12,6,6,2,2,0
1053,2348,8654,41,3,0,3,2,1,1
1054,2349,8191,47,6,5,1,2,2,0
1055,2349,8528,53,11,2,9,1,0,1
1056,2350,8472,53,7,5,2,1,1,0
1057,2350,8658,47,11,4,7,2,0,2
1058,2351,9825,53,4,2,2,1,1,0
1059,2351,8654,47,4,3,1,3,2,1
1060,2352,10252,54,8,3,5,2,2,0
1061,2352,8602,46,4,1,3,1,0,1
1062,2353,8455,57,8,5,3,3,1,2
1063,2353,8655,43,2,2,0,2,0,2
1064,2354,8462,56,5,2,3,1,0,1
1065,2354,8667,44,1,1,0,0,0,0
1066,2355,8559,35,4,4,0,1,1,0
1067,2355,8668,65,11,4,7,1,0,1
1068,2356,8456,51,5,3,2,4,3,1
1069,2356,9879,49,4,1,3,1,0,1
1070,2357,10260,60,4,2,2,3,0,3
1071,2357,8650,40,1,0,1,1,0,1
1072,2358,8586,55,7,3,4,7,3,4
1073,2358,10194,45,4,4,0,0,0,0
1074,2359,8650,51,15,7,8,4,0,4
1075,2359,8472,49,2,0,2,0,0,0
1076,2361,8462,45,4,3,1,2,2,0
1077,2361,8586,55,7,3,4,2,0,2
1078,2362,10260,55,4,3,1,1,0,1
1079,2362,8559,45,12,7,5,0,0,0
1080,2363,10194,47,6,3,3,1,1,0
1081,2363,8654,53,12,7,5,0,0,0
1082,2364,8668,52,12,4,8,1,1,0
1083,2364,8602,48,2,2,0,0,0,0
1084,2365,9879,53,8,4,4,1,0,1
1085,2365,8667,47,3,2,1,0,0,0
1086,2367,8655,51,5,3,2,3,2,1
1087,2367,8191,49,1,0,1,1,1,0
1088,2368,9825,54,8,3,5,2,2,0
1089,2368,8658,46,3,3,0,1,0,1
1090,2369,8472,52,10,6,4,1,1,0
1091,2369,8586,48,9,3,6,2,1,1
1092,2370,10194,51,2,1,1,2,1,1
1093,2370,8667,49,3,0,3,3,0,3
1094,2371,8462,47,4,4,0,2,1,1
1095,2371,8655,53,8,3,5,0,0,0
1096,2372,8455,44,3,3,0,8,2,6
1097,2372,10260,56,3,2,1,0,0,0
1098,2373,8528,44,7,4,3,2,2,0
1099,2373,9879,56,3,2,1,4,1,3
1100,2374,8668,53,4,2,2,2,1,1
1101,2374,8654,47,3,1,2,2,0,2
1102,2375,8456,71,5,4,1,1,0,1
1103,2375,8191,29,7,3,4,0,0,0
1104,2376,8559,45,6,3,3,3,2,1
1105,2376,10252,55,8,5,3,1,1,0
1106,2377,8650,51,10,5,5,3,2,1
1107,2377,8658,49,3,1,2,1,0,1
1108,2378,9825,61,12,5,7,1,1,0
1109,2378,8602,39,4,0,4,1,1,0
1110,2380,10194,55,4,2,2,3,1,2
1111,2380,8602,45,7,3,4,1,0,1
1112,2381,8528,56,11,4,7,2,0,2
1113,2381,8462,44,2,1,1,1,0,1
1114,2382,9825,63,10,3,7,1,1,0
1115,2382,8586,37,9,2,7,1,0,1
1116,2383,8456,59,6,3,3,1,0,1
1117,2383,8658,41,2,0,2,2,0,2
1118,2384,8650,61,11,5,6,1,1,0
1119,2384,9879,39,2,1,1,1,0,1
1120,2385,8191,54,3,2,1,2,1,1
1121,2385,8667,46,4,1,3,3,1,2
1122,2386,8559,42,4,2,2,2,2,0
1123,2386,8455,58,9,2,7,0,0,0
1124,2387,8655,44,7,3,4,1,1,0
1125,2387,10260,56,7,4,3,0,0,0
1126,2388,8668,51,7,4,3,4,1,3
1127,2388,10252,49,4,3,1,0,0,0
1128,2389,9825,54,7,3,4,5,2,3
1129,2389,8528,46,10,2,8,0,0,0
1130,2390,8455,43,8,4,4,3,1,2
1131,2390,8586,57,12,7,5,2,1,1
1132,2391,8191,42,2,1,1,1,1,0
1133,2391,8472,58,7,4,3,3,2,1
1134,2392,10194,56,4,2,2,3,1,2
1135,2392,8559,44,5,1,4,3,0,3
1136,2393,8462,45,10,5,5,3,1,2
1137,2393,10252,55,6,3,3,1,0,1
1138,2394,8650,65,9,4,5,1,1,0
1139,2394,8654,35,2,1,1,2,0,2
1140,2395,9879,54,2,2,0,1,0,1
1141,2395,8602,46,0,0,0,0,0,0
1142,2396,8668,59,2,1,1,3,2,1
1143,2396,8655,41,10,8,2,2,1,1
1144,2397,8667,49,4,3,1,1,1,0
1145,2397,8658,51,5,4,1,2,1,1
1146,2398,10260,53,5,3,2,1,0,1
1147,2398,8456,47,4,2,2,0,0,0
1148,2401,8655,48,6,2,4,4,1,3
1149,2401,8602,52,5,0,5,3,1,2
1150,2402,8654,48,2,1,1,4,1,3
1151,2402,8528,52,6,2,4,1,0,1
1152,2403,10260,58,7,3,4,3,2,1
1153,2403,8586,42,2,1,1,2,2,0
1154,2404,8455,64,12,7,5,2,2,0
1155,2404,10194,36,2,1,1,0,0,0
1156,2405,8650,52,6,4,2,3,1,2
1157,2405,8191,48,7,2,5,0,0,0
1158,2406,8559,54,7,4,3,2,1,1
1159,2406,8462,46,3,1,2,1,0,1
1160,2407,10252,52,7,6,1,1,0,1
1161,2407,8658,48,10,5,5,1,0,1
1162,2410,8559,42,5,1,4,1,0,1
1163,2410,8586,58,8,5,3,0,0,0
1164,2411,10260,58,8,4,4,3,1,2
1165,2411,8472,42,5,4,1,1,0,1
1166,2412,10194,48,4,2,2,6,2,4
1167,2412,8668,52,8,3,5,1,1,0
1168,2413,8602,45,11,7,4,5,2,3
1169,2413,8462,55,4,2,2,1,1,0
1170,2415,8658,54,4,3,1,3,1,2
1171,2415,8191,46,5,3,2,1,0,1
1172,2416,8655,46,5,3,2,5,1,4
1173,2416,9825,54,4,2,2,2,0,2
1174,2417,9879,57,3,1,2,2,0,2
1175,2417,8654,43,3,2,1,0,0,0
1176,2418,8455,51,8,1,7,1,1,0
1177,2418,8650,49,2,0,2,0,0,0
1178,2421,8528,41,3,2,1,1,0,1
1179,2421,8455,59,3,1,2,0,0,0
1180,2422,8191,52,5,1,4,1,1,0
1181,2422,8586,48,5,1,4,2,1,1
1182,2423,8658,59,5,2,3,2,1,1
1183,2423,8559,41,4,3,1,1,0,1
1184,2424,10252,52,10,7,3,3,1,2
1185,2424,8655,48,2,1,1,1,0,1
1186,2425,9825,52,6,2,4,1,1,0
1187,2425,9879,48,1,0,1,0,0,0
1188,2426,10260,55,11,8,3,2,1,1
1189,2426,10194,45,7,3,4,2,0,2
1190,2427,8456,55,7,4,3,1,0,1
1191,2427,8654,45,6,1,5,1,0,1
1192,2428,8650,53,5,3,2,2,0,2
1193,2428,8667,47,8,4,4,0,0,0
1194,2429,9825,53,4,2,2,2,0,2
1195,2429,10260,47,6,2,4,1,0,1
1196,2430,8586,55,15,10,5,2,1,1
1197,2430,8658,45,4,4,0,2,1,1
1198,2431,9879,44,2,1,1,2,2,0
1199,2431,10252,56,1,1,0,6,3,3
1200,2432,8668,56,14,8,6,2,1,1
1201,2432,8528,44,5,1,4,1,1,0
1202,2433,8602,54,14,8,6,2,1,1
1203,2433,8667,46,2,1,1,0,0,0
1204,2434,8654,46,4,3,1,1,0,1
1205,2434,8655,54,8,3,5,1,0,1
1206,2435,8650,63,13,4,9,2,1,1
1207,2435,8559,37,3,3,0,3,3,0
1208,2436,8462,42,7,3,4,1,1,0
1209,2436,8456,58,7,2,5,2,1,1
1210,2437,8472,51,6,2,4,1,1,0
1211,2437,10194,49,5,1,4,0,0,0
1212,2438,8455,64,17,9,8,1,1,0
1213,2438,8191,36,2,0,2,1,0,1
1214,2439,8650,59,11,7,4,2,2,0
1215,2439,8191,41,4,3,1,1,0,1
1216,2440,8667,45,5,4,1,3,2,1
1217,2440,8472,55,4,1,3,1,1,0
1218,2441,10260,51,12,8,4,3,2,1
1219,2441,8586,49,7,2,5,0,0,0
1220,2442,8456,42,3,1,2,1,1,0
1221,2442,9825,58,7,0,7,0,0,0
1222,2443,8655,58,4,1,3,6,2,4
1223,2443,8602,42,3,1,2,0,0,0
1224,2444,9879,55,10,3,7,2,2,0
1225,2444,8668,45,9,4,5,1,0,1
1226,2445,8658,55,7,3,4,4,3,1
1227,2445,10252,45,4,1,3,1,0,1
1228,2446,8559,48,6,3,3,2,1,1
1229,2446,8462,52,8,2,6,0,0,0
1230,2447,8455,62,14,4,10,1,0,1
1231,2447,10194,38,1,0,1,0,0,0
1232,2448,8654,49,6,4,2,1,1,0
1233,2448,8528,51,6,4,2,2,1,1
1234,2449,8456,40,3,2,1,1,1,0
1235,2449,10260,60,8,0,8,2,1,1
1236,2450,9825,70,10,8,2,2,1,1
1237,2450,8528,30,5,3,2,1,0,1
1238,2451,8650,52,10,4,6,1,1,0
1239,2451,8654,48,4,1,3,0,0,0
1240,2452,10252,52,5,2,3,2,2,0
1241,2452,8462,48,12,3,9,0,0,0
1242,2453,8668,51,9,4,5,1,1,0
1243,2453,8655,49,6,3,3,1,0,1
1244,2454,8602,51,3,0,3,2,0,2
