,match_id,team_id,possession_until_halftime,shots_on,shots_on_first_half,shots_on_second_half,goals,goals_first_half,goals_second_half
3489,4415,10003,54,7,3,4,2,0,2
3490,4416,10252,33,6,2,4,1,1,0
3491,4416,8586,67,8,1,7,2,0,2
3492,4418,8197,57,5,5,0,3,3,0
3493,4418,8659,43,7,1,6,2,0,2
3494,4421,8678,65,12,8,4,1,1,0
3495,4421,10261,35,0,0,0,0,0,0
3496,4424,10260,76,5,3,2,3,2,1
3497,4424,8659,24,1,1,0,1,0,1
3498,4425,9850,29,4,1,3,2,1,1
3499,4425,10003,71,1,1,0,2,2,0
3500,4428,8668,53,7,6,1,2,2,0
3501,4428,8654,47,6,1,5,1,0,1
3502,4429,9850,40,3,2,1,2,1,1
3503,4429,8455,60,11,6,5,2,0,2
3504,4430,9826,64,10,3,7,1,1,0
3505,4430,8472,36,5,1,4,0,0,0
3506,4431,8668,65,9,3,6,3,2,1
3507,4431,10252,35,8,1,7,0,0,0
3508,4432,8456,62,5,1,4,1,0,1
3509,4432,8650,38,9,2,7,0,0,0
3510,4435,10003,41,7,4,3,1,0,1
3511,4435,8678,59,6,3,3,0,0,0
3512,4437,10260,62,6,1,5,1,0,1
3513,4437,9817,38,7,0,7,2,0,2
3514,4438,9825,65,6,1,5,5,0,5
3515,4438,8659,35,1,1,0,0,0,0
3516,4439,10252,68,6,6,0,2,1,1
3517,4439,9817,32,9,5,4,2,0,2
3518,4440,8678,48,12,3,9,1,0,1
3519,4440,8668,52,5,2,3,1,0,1
3520,4441,10261,44,3,2,1,1,0,1
3521,4441,9826,56,7,2,5,0,0,0
3522,4442,10260,68,6,4,2,1,1,0
3523,4442,8197,32,3,1,2,0,0,0
3524,4443,8650,57,6,2,4,1,1,0
3525,4443,10003,43,2,0,2,2,0,2
3526,4445,9825,66,3,1,2,1,0,1
3527,4445,9850,34,2,1,1,1,0,1
3528,4447,8586,59,7,5,2,1,1,0
3529,4447,8455,41,1,0,1,1,1,0
3530,4448,8654,60,8,3,5,1,1,0
3531,4448,8659,40,5,0,5,1,0,1
3532,4449,8472,28,5,1,4,3,2,1
3533,4449,9825,72,8,1,7,3,3,0
3534,4450,8455,60,11,6,5,4,2,2
3535,4450,8678,40,7,5,2,3,0,3
3536,4452,8654,39,5,2,3,2,2,0
3537,4452,10260,61,7,3,4,0,0,0
3538,4454,8466,60,7,4,3,2,1,1
3539,4454,10252,40,2,1,1,0,0,0
3540,4455,8456,61,4,2,2,3,1,2
3541,4455,10194,39,2,0,2,2,1,1
3542,4457,9817,57,8,2,6,1,1,0
3543,4457,9850,43,2,0,2,0,0,0
3544,4458,8659,39,6,2,4,1,1,0
3545,4458,8586,61,6,1,5,1,0,1
3546,4459,10252,41,7,2,5,1,1,0
3547,4459,9825,59,4,2,2,1,0,1
3548,4460,8678,40,4,3,1,2,2,0
3549,4460,10260,60,6,3,3,1,0,1
3550,4461,8466,54,7,4,3,3,2,1
3551,4461,9826,46,10,3,7,0,0,0
3552,4462,8197,39,4,3,1,3,2,1
3553,4462,8455,61,8,1,7,2,0,2
3554,4463,8650,66,15,6,9,2,1,1
3555,4463,8659,34,2,2,0,2,1,1
3556,4465,8668,57,4,1,3,1,1,0
3557,4465,9850,43,1,0,1,0,0,0
3558,4466,9817,58,8,4,4,2,2,0
3559,4466,8472,42,2,0,2,0,0,0
3560,4468,8654,44,21,8,13,1,1,0
3561,4468,10194,56,4,0,4,0,0,0
3562,4469,8456,60,10,3,7,1,1,0
3563,4469,9825,40,3,0,3,1,0,1
3564,4471,8668,68,8,3,5,3,3,0
3565,4471,8197,32,1,0,1,4,0,4
3566,4473,10261,51,4,2,2,3,2,1
3567,4473,10252,49,6,2,4,0,0,0
3568,4474,8466,48,10,4,6,2,1,1
3569,4474,8586,52,6,2,4,1,0,1
3570,4475,10194,53,11,2,9,4,2,2
3571,4475,9826,47,4,0,4,0,0,0
3572,4477,8650,64,8,2,6,4,2,2
3573,4477,9817,36,3,2,1,0,0,0
3574,4478,8678,73,7,3,4,4,3,1
3575,4478,8659,27,3,0,3,0,0,0
3576,4480,9826,46,4,1,3,1,1,0
3577,4480,8678,54,8,3,5,0,0,0
3578,4481,8455,66,8,3,5,1,0,1
3579,4481,9817,34,8,3,5,1,0,1
3580,4482,8650,65,13,12,1,1,0,1
3581,4482,8197,35,3,1,2,0,0,0
3582,4483,8472,46,4,2,2,4,2,2
3583,4483,8456,54,8,4,4,2,0,2
3584,4485,8466,38,5,1,4,2,1,1
3585,4485,9825,62,5,3,2,2,0,2
3586,4486,10260,53,8,4,4,2,1,1
3587,4486,10194,47,4,3,1,2,2,0
3588,4487,10003,63,1,1,0,2,1,1
3589,4487,8659,37,4,1,3,1,0,1
3590,4488,9850,49,4,3,1,1,0,1
3591,4488,8586,51,9,4,5,0,0,0
3592,4492,8456,63,12,6,6,4,2,2
3593,4492,8197,37,5,2,3,2,2,0
3594,4493,8455,32,3,1,2,1,1,0
3595,4493,10260,68,6,3,3,2,1,1
3596,4494,10252,47,4,2,2,3,2,1
3597,4494,9850,53,3,1,2,1,0,1
3598,4495,8650,66,8,5,3,1,1,0
3599,4495,8472,34,3,1,2,0,0,0
3600,4496,9817,44,5,2,3,3,0,3
3601,4496,8586,56,3,0,3,0,0,0
3602,4497,8659,54,15,10,5,1,1,0
3603,4497,10261,46,4,2,2,1,1,0
3604,4498,8654,52,4,1,3,3,2,1
3605,4498,8466,48,5,3,2,4,2,2
3606,4499,10260,56,3,1,2,1,1,0
3607,4499,10252,44,2,0,2,1,0,1
3608,4501,8650,61,4,2,2,3,1,2
3609,4501,8678,39,5,0,5,0,0,0
3610,4502,8456,48,9,4,5,1,0,1
3611,4502,8455,52,7,2,5,1,0,1
3612,4507,9817,62,10,4,6,2,1,1
3613,4507,8659,38,1,1,0,2,0,2
3614,4510,9826,39,5,2,3,1,1,0
3615,4510,8455,61,5,2,3,0,0,0
3616,4511,8586,66,11,7,4,3,1,2
3617,4511,8668,34,8,1,7,0,0,0
3618,4512,8678,59,4,1,3,3,1,2
3619,4512,8197,41,6,1,5,0,0,0
3620,4513,10260,56,10,6,4,4,1,3
3621,4513,10003,44,5,2,3,0,0,0
3622,4514,8466,58,5,5,0,1,1,0
3623,4514,9850,42,3,0,3,2,0,2
3624,4516,9817,46,3,1,2,5,3,2
3625,4516,8456,54,6,3,3,2,1,1
3626,4517,10194,58,9,8,1,4,2,2
3627,4517,8659,42,6,1,5,1,1,0
3628,4518,8654,39,6,1,5,4,2,2
3629,4518,8650,61,12,6,6,0,0,0
3630,4520,8654,48,3,2,1,3,2,1
3631,4520,8678,52,7,3,4,2,0,2
3632,4521,10003,61,6,2,4,4,2,2
3633,4521,8472,39,2,1,1,0,0,0
3634,4522,8650,53,11,4,7,3,2,1
3635,4522,9825,47,4,2,2,3,2,1
3636,4523,8659,37,5,2,3,2,1,1
3637,4523,8455,63,6,3,3,0,0,0
3638,4524,8668,49,4,2,2,3,1,2
3639,4524,8456,51,12,2,10,2,0,2
3640,4525,10260,46,3,1,2,1,0,1
3641,4525,10261,54,6,1,5,0,0,0
3642,4527,10194,55,5,3,2,2,2,0
3643,4527,9850,45,1,1,0,2,0,2
3644,4528,8586,66,12,6,6,2,1,1
3645,4528,8197,34,5,1,4,1,1,0
3646,4529,8197,44,6,4,2,1,1,0
3647,4529,10252,56,8,3,5,1,1,0
3648,4530,8678,53,6,1,5,1,0,1
3649,4530,9850,47,7,3,4,1,0,1
3650,4531,8668,49,5,3,2,4,2,2
3651,4531,8455,51,10,2,8,2,1,1
3652,4535,8466,62,5,4,1,1,0,1
3653,4535,8659,38,2,1,1,1,0,1
3654,4536,10194,46,8,2,6,3,2,1
3655,4536,9825,54,6,2,4,1,0,1
3656,4537,9817,33,5,3,2,2,1,1
3657,4537,10003,67,3,2,1,3,1,2
3658,4542,8197,47,4,3,1,3,2,1
3659,4542,10194,53,4,2,2,0,0,0
3660,4543,10260,56,3,2,1,2,2,0
3661,4543,8466,44,1,0,1,1,0,1
3662,4546,10261,43,2,2,0,1,1,0
3663,4546,9817,57,4,3,1,2,0,2
3664,4547,8659,37,1,1,0,4,2,2
3665,4547,10252,63,8,4,4,1,0,1
3666,4548,8456,52,12,1,11,2,1,1
3667,4548,8654,48,2,1,1,0,0,0
3668,4550,8197,43,7,6,1,2,1,1
3669,4550,8650,57,9,5,4,2,1,1
3670,4551,8586,61,6,6,0,1,0,1
3671,4551,9850,39,3,1,2,0,0,0
3672,4552,8472,41,6,2,4,2,2,0
3673,4552,8456,59,2,1,1,3,1,2
3674,4554,10252,35,2,1,1,1,1,0
3675,4554,8654,65,3,1,2,2,1,1
3676,4557,8659,44,7,2,5,5,2,3
3677,4557,10003,56,8,3,5,0,0,0
3678,4558,8668,64,6,2,4,3,1,2
3679,4558,10261,36,4,0,4,1,0,1
3680,4559,9850,41,8,2,6,1,0,1
3681,4559,10252,59,1,0,1,1,0,1
3682,4560,9825,57,6,3,3,3,2,1
3683,4560,8678,43,11,5,6,0,0,0
3684,4561,10260,61,12,7,5,4,1,3
3685,4561,8455,39,10,3,7,0,0,0
3686,4562,8650,82,6,3,3,5,2,3
3687,4562,8472,18,1,0,1,1,0,1
3688,4563,8197,28,5,3,2,4,1,3
3689,4563,8456,72,8,3,5,1,0,1
3690,4564,10261,77,11,6,5,1,1,0
3691,4564,8659,23,1,1,0,2,0,2
3692,4566,10194,66,7,2,5,1,1,0
3693,4566,8668,34,6,0,6,1,1,0
3694,4567,10003,61,8,2,6,2,1,1
3695,4567,9826,39,2,0,2,2,0,2
3696,4569,8197,33,3,2,1,1,1,0
3697,4569,9825,67,10,1,9,1,1,0
3698,4570,8650,60,3,2,1,2,1,1
3699,4570,10252,40,3,1,2,2,2,0
3700,4571,10194,35,3,3,0,1,1,0
3701,4571,8678,65,5,2,3,1,0,1
3702,4572,10261,54,5,4,1,2,0,2
3703,4572,8455,46,8,5,3,1,0,1
3704,4574,8668,75,17,9,8,2,0,2
3705,4574,8659,25,1,0,1,0,0,0
3706,4575,8456,36,6,1,5,1,0,1
3707,4575,8586,64,1,1,0,0,0,0
3708,4576,8654,48,5,1,4,1,1,0
3709,4576,9850,52,3,0,3,0,0,0
3710,4577,8472,30,9,2,7,1,0,1
3711,4577,10260,70,8,3,5,2,0,2
3712,4578,8466,46,10,6,4,2,1,1
3713,4578,10003,54,6,2,4,0,0,0
3714,4580,8650,62,21,11,10,1,0,1
3715,4580,8668,38,1,1,0,0,0,0
3716,4581,9825,54,6,3,3,3,2,1
3717,4581,10260,46,3,1,2,1,1,0
3718,4582,10261,44,2,1,1,3,0,3
3719,4582,8456,56,5,0,5,1,0,1
3720,4583,8455,64,5,2,3,1,0,1
3721,4583,8466,36,4,1,3,0,0,0
3722,4585,10003,41,6,3,3,1,1,0
3723,4585,8586,59,15,7,8,0,0,0
3724,4587,8659,47,3,2,1,2,2,0
3725,4587,9826,53,5,2,3,1,0,1
3726,4588,8472,36,6,1,5,1,0,1
3727,4588,8654,64,2,1,1,1,0,1
3728,4590,10252,40,7,5,2,1,0,1
3729,4590,8668,60,4,2,2,1,0,1
3730,4592,8197,59,11,6,5,2,2,0
3731,4592,8659,41,0,0,0,1,1,0
3732,4593,8455,56,5,4,1,2,2,0
3733,4593,9850,44,3,0,3,1,0,1
3734,4594,9826,39,7,3,4,2,1,1
3735,4594,8472,61,8,5,3,3,1,2
3736,4595,8586,63,3,1,2,1,0,1
3737,4595,8654,37,7,5,2,0,0,0
3738,4596,8650,54,5,2,3,2,1,1
3739,4596,8456,46,2,1,1,5,2,3
3740,4597,9817,36,5,4,1,3,1,2
3741,4597,10260,64,7,1,6,0,0,0
3742,4598,10261,36,4,3,1,2,1,1
3743,4598,10194,64,2,1,1,2,0,2
3744,4600,9826,37,8,3,5,2,1,1
3745,4600,8650,63,8,2,6,1,0,1
3746,4602,8456,77,7,5,2,1,1,0
3747,4602,10252,23,2,1,1,4,1,3
3748,4603,8678,55,10,3,7,1,0,1
3749,4603,10261,45,7,2,5,0,0,0
3750,4604,8466,58,9,4,5,2,1,1
3751,4604,8472,42,3,0,3,3,0,3
3752,4605,9850,42,6,2,4,2,1,1
3753,4605,10003,58,5,0,5,2,1,1
3754,4609,8650,37,8,5,3,3,3,0
3755,4609,9825,63,10,2,8,0,0,0
3756,4611,8456,55,10,7,3,2,1,1
3757,4611,8668,45,4,1,3,1,1,0
3758,4612,8586,73,8,4,4,1,1,0
3759,4612,8197,27,5,3,2,3,1,2
3760,4613,10260,62,16,9,7,2,0,2
3761,4613,10261,38,3,3,0,0,0,0
3762,4614,9850,40,10,3,7,1,1,0
3763,4614,10194,60,2,0,2,1,1,0
3764,4615,8472,38,6,3,3,1,1,0
3765,4615,10003,62,12,3,9,6,1,5
3766,4616,9817,52,6,1,5,2,2,0
3767,4616,8466,48,7,2,5,2,1,1
3768,4617,8455,63,3,2,1,1,1,0
3769,4617,8659,37,6,0,6,3,2,1
3770,4618,8678,52,4,3,1,3,2,1
3771,4618,8654,48,5,1,4,0,0,0
3772,4619,9825,72,7,2,5,2,1,1
3773,4619,8659,28,2,0,2,0,0,0
3774,4620,8586,57,8,6,2,3,0,3
3775,4620,10252,43,6,2,4,0,0,0
3776,4621,8678,42,5,3,2,1,0,1
3777,4621,10003,58,3,0,3,0,0,0
3778,4622,10261,44,4,2,2,1,1,0
3779,4622,8197,56,3,0,3,1,0,1
3780,4623,8650,54,17,9,8,1,0,1
3781,4623,8455,46,9,4,5,0,0,0
3782,4624,10260,53,12,7,5,2,1,1
3783,4624,9826,47,4,1,3,2,1,1
3784,4625,8456,61,11,6,5,3,2,1
3785,4625,9850,39,0,0,0,2,2,0
3786,4626,10194,62,5,2,3,4,2,2
3787,4626,8466,38,5,3,2,2,1,1
3788,4627,8472,43,8,5,3,3,3,0
3789,4627,8668,57,9,0,9,0,0,0
3790,4628,8654,49,7,3,4,2,0,2
3791,4628,9817,51,3,3,0,0,0,0
3792,4629,8455,55,6,2,4,2,1,1
3793,4629,8654,45,5,1,4,1,0,1
3794,4630,9826,48,8,4,4,1,0,1
3795,4630,8197,52,4,2,2,0,0,0
3796,4631,9825,55,4,2,2,1,1,0
3797,4631,8668,45,5,3,2,3,2,1
3798,4632,8456,54,6,3,3,2,1,1
3799,4632,10260,46,4,1,3,2,0,2
3800,4633,8472,47,5,3,2,1,0,1
3801,4633,10261,53,9,1,8,0,0,0
3802,4634,8650,51,12,8,4,2,1,1
3803,4634,8466,49,4,2,2,0,0,0
3804,4636,8586,69,6,3,3,1,0,1
3805,4636,8678,31,0,0,0,0,0,0
3806,4637,9817,49,3,1,2,5,2,3
3807,4637,10194,51,5,2,3,1,0,1
3808,4639,9825,68,10,7,3,1,0,1
3809,4639,9817,32,3,1,2,0,0,0
3810,4640,10252,44,9,6,3,2,1,1
3811,4640,8455,56,4,1,3,0,0,0
3812,4641,8456,55,4,2,2,2,0,2
3813,4641,8678,45,5,2,3,0,0,0
3814,4642,8197,54,6,1,5,1,0,1
3815,4642,8466,46,4,2,2,0,0,0
3816,4643,8650,48,10,6,4,2,0,2
3817,4643,8586,52,7,3,4,1,0,1
3818,4644,8668,51,7,2,5,1,1,0
3819,4644,10260,49,5,3,2,0,0,0
3820,4645,9850,44,3,3,0,1,1,0
3821,4645,10261,56,6,0,6,2,0,2
3822,4646,10003,49,5,2,3,3,1,2
3823,4646,10194,51,4,2,2,2,0,2
3824,4647,8659,53,1,1,0,1,1,0
3825,4647,8472,47,9,4,5,1,0,1
3826,4648,9826,38,4,1,3,2,1,1
3827,4648,8654,62,8,5,3,0,0,0
3828,4649,8678,61,4,3,1,1,0,1
3829,4649,10252,39,0,0,0,3,0,3
3830,4650,9850,44,6,2,4,3,3,0
3831,4650,9826,56,5,2,3,0,0,0
3832,4651,10194,49,2,1,1,1,0,1
3833,4651,8650,51,5,2,3,0,0,0
3834,4652,8456,60,5,1,4,2,2,0
3835,4652,8659,40,3,1,2,1,0,1
3836,4653,8466,54,7,4,3,1,0,1
3837,4653,10261,46,3,1,2,0,0,0
3838,4655,8455,54,5,2,3,1,1,0
3839,4655,10003,46,8,4,4,1,0,1
3840,4656,10260,57,2,1,1,2,1,1
3841,4656,8586,43,7,1,6,0,0,0
3842,4657,9817,38,6,3,3,1,0,1
3843,4657,8668,62,7,2,5,0,0,0
3844,4658,8654,47,11,6,5,2,1,1
3845,4658,9825,53,4,3,1,0,0,0
3846,4659,9825,72,9,2,7,1,0,1
3847,4659,9826,28,2,1,1,3,0,3
3848,4661,8455,52,7,3,4,3,1,2
3849,4661,8456,48,6,3,3,2,0,2
3850,4662,8668,55,4,1,3,2,1,1
3851,4662,8466,45,5,2,3,0,0,0
3852,4663,8654,54,4,2,2,1,0,1
3853,4663,8197,46,0,0,0,0,0,0
3854,4664,10260,65,4,2,2,2,0,2
3855,4664,10252,35,2,1,1,0,0,0
3856,4665,10261,43,4,3,1,2,0,2
3857,4665,10003,57,4,0,4,0,0,0
3858,4666,9850,47,10,6,4,2,2,0
3859,4666,8472,53,0,0,0,0,0,0
3860,4667,8586,45,5,3,2,1,1,0
3861,4667,10194,55,3,2,1,0,0,0
3862,4668,9817,39,5,2,3,2,1,1
3863,4668,8659,61,6,4,2,1,1,0
3864,4669,10252,46,9,4,5,1,1,0
3865,4669,8466,54,6,2,4,1,1,0
3866,4670,8455,54,4,3,1,2,1,1
3867,4670,8678,46,5,3,2,3,0,3
3868,4671,9826,52,10,4,6,3,2,1
3869,4671,8668,48,7,5,2,1,0,1
3870,4672,10003,61,5,2,3,3,1,2
3871,4672,8197,39,8,3,5,0,0,0
3872,4673,8650,66,7,1,6,5,2,3
3873,4673,10261,34,1,0,1,1,1,0
3874,4674,10194,39,3,1,2,2,2,0
3875,4674,8456,61,4,1,3,0,0,0
3876,4675,9817,41,8,2,6,1,1,0
3877,4675,9850,59,9,5,4,1,1,0
3878,4676,9825,75,14,9,5,2,0,2
3879,4676,8472,25,5,2,3,1,0,1
3880,4677,8586,72,7,6,1,2,2,0
3881,4677,8659,28,6,3,3,0,0,0
3882,4678,8654,41,6,3,3,2,1,1
3883,4678,10260,59,1,0,1,1,0,1
3884,4679,9850,31,6,3,3,2,1,1
3885,4679,9825,69,7,3,4,3,1,2
3886,4680,8586,51,6,3,3,2,1,1
3887,4680,8455,49,5,1,4,3,0,3
3888,4681,8668,63,4,1,3,3,1,2
3889,4681,8678,37,6,2,4,1,0,1
3890,4682,10260,70,17,9,8,1,1,0
3891,4682,8197,30,4,0,4,2,1,1
3892,4683,10261,48,6,2,4,2,1,1
3893,4683,9826,52,4,3,1,3,1,2
3894,4684,8466,49,4,1,3,4,1,3
3895,4684,8456,51,4,2,2,1,0,1
3896,4685,8472,48,6,3,3,1,0,1
3897,4685,10194,52,4,2,2,0,0,0
3898,4686,10003,54,9,6,3,2,1,1
3899,4686,8650,46,5,3,2,0,0,0
3900,4687,9817,64,8,4,4,1,1,0
3901,4687,10252,36,1,0,1,0,0,0
3902,4688,8659,47,7,5,2,4,2,2
3903,4688,8654,53,1,1,0,0,0,0
3904,4689,10261,44,7,3,4,3,3,0
3905,4689,10252,56,0,0,0,1,0,1
3906,4690,8678,61,6,2,4,4,1,3
3907,4690,8659,39,4,2,2,0,0,0
3908,4691,9826,61,6,4,2,3,2,1
3909,4691,10194,39,3,2,1,3,2,1
3910,4692,8197,39,15,4,11,2,2,0
3911,4692,8668,61,4,1,3,1,0,1
3912,4693,8650,71,9,4,5,3,1,2
3913,4693,9817,29,3,1,2,2,0,2
3914,4694,8456,64,2,1,1,3,1,2
3915,4694,9825,36,1,0,1,0,0,0
3916,4695,9850,38,6,4,2,1,1,0
3917,4695,10260,62,8,7,1,2,1,1
3918,4696,8472,31,7,3,4,2,1,1
3919,4696,8455,69,7,2,5,1,0,1
3920,4697,8586,69,9,4,5,1,1,0
3921,4697,8466,31,3,1,2,1,1,0
3922,4698,8654,60,12,5,7,6,3,3
3923,4698,10003,40,6,2,4,2,1,1
3924,4699,9825,58,7,4,3,4,1,3
3925,4699,10252,42,4,1,3,0,0,0
3926,4700,8455,58,11,9,2,2,2,0
3927,4700,8197,42,10,3,7,4,2,2
3928,4701,8668,52,9,6,3,2,0,2
3929,4701,9850,48,4,3,1,1,0,1
3930,4702,10260,65,5,1,4,2,1,1
3931,4702,8678,35,5,2,3,2,0,2
3932,4703,8586,60,8,4,4,1,1,0
3933,4703,10261,40,11,8,3,2,0,2
3934,4704,9826,49,5,4,1,4,3,1
3935,4704,8466,51,4,3,1,1,1,0
3936,4705,8654,62,10,2,8,1,1,0
3937,4705,10194,38,3,0,3,1,1,0
3938,4706,8456,44,5,4,1,1,0,1
3939,4706,10003,56,1,1,0,0,0,0
3940,4707,9817,45,6,5,1,2,0,2
3941,4707,8472,55,2,1,1,1,0,1
3942,4708,8650,68,3,3,0,1,0,1
3943,4708,8659,32,5,1,4,0,0,0
3944,4709,10252,63,10,4,6,1,1,0
3945,4709,8472,37,2,0,2,5,2,3
3946,4710,8678,59,1,1,0,2,0,2
3947,4710,8197,41,1,0,1,0,0,0
3948,4711,8455,65,17,7,10,1,1,0
3949,4711,9826,35,4,2,2,0,0,0
3950,4713,8456,65,8,4,4,1,0,1
3951,4713,9817,35,4,1,3,1,0,1
3952,4714,9825,74,16,6,10,4,1,3
3953,4714,10261,26,0,0,0,0,0,0
3954,4716,10194,62,7,3,4,1,0,1
3955,4716,8659,38,8,5,3,0,0,0
3956,4717,10260,62,5,3,2,1,1,0
3957,4717,10003,38,3,2,1,1,0,1
3958,4718,8586,45,12,7,5,1,1,0
3959,4718,8668,55,4,2,2,0,0,0
3960,4719,9825,73,17,7,10,1,0,1
3961,4719,10194,27,5,1,4,1,0,1
3962,4720,9826,42,4,3,1,1,0,1
3963,4720,8456,58,11,6,5,0,0,0
3964,4721,8668,43,6,2,4,1,1,0
3965,4721,8455,57,5,2,3,0,0,0
3966,4723,10260,62,3,0,3,1,1,0
3967,4723,8650,38,3,0,3,0,0,0
3968,4725,8472,43,7,5,2,2,0,2
3969,4725,8586,57,8,4,4,0,0,0
3970,4727,8466,60,9,3,6,2,1,1
3971,4727,8659,40,2,0,2,0,0,0
3972,4729,8659,47,7,3,4,3,1,2
3973,4729,10252,53,9,4,5,1,1,0
3974,4730,8472,47,6,4,2,2,1,1
3975,4730,8678,53,10,4,6,1,0,1
3976,4731,9825,46,4,2,2,1,1,0
3977,4731,8455,54,16,7,9,3,0,3
3978,4732,8650,55,14,6,8,3,1,2
3979,4732,9850,45,3,0,3,3,0,3
3980,4733,8456,66,14,5,9,1,1,0
3981,4733,8654,34,2,1,1,0,0,0
3982,4734,10261,57,8,4,4,2,2,0
3983,4734,9817,43,5,4,1,0,0,0
3984,4735,8466,37,7,3,4,1,0,1
3985,4735,10260,63,1,0,1,1,0,1
3986,4737,8668,52,9,4,5,2,1,1
3987,4737,10003,48,8,3,5,2,0,2
3988,4738,8586,62,11,4,7,2,2,0
3989,4738,9826,38,8,4,4,0,0,0
3990,4739,9825,61,15,6,9,1,0,1
3991,4739,8197,39,8,3,5,0,0,0
3992,4741,10260,65,8,5,3,2,2,0
3993,4741,8472,35,7,3,4,2,0,2
3994,4743,10003,54,8,3,5,1,1,0
3995,4743,8466,46,7,2,5,2,2,0
3996,4744,10194,52,4,2,2,3,1,2
3997,4744,8678,48,8,3,5,0,0,0
3998,4745,8586,57,7,5,2,2,0,2
3999,4745,8456,43,15,8,7,0,0,0
4000,4746,9817,57,7,4,3,3,1,2
4001,4746,9826,43,8,5,3,1,0,1
4002,4747,8659,49,3,1,2,1,1,0
4003,4747,8668,51,5,2,3,1,0,1
4004,4748,9850,61,7,2,5,2,0,2
4005,4748,8654,39,8,4,4,2,0,2
4006,4749,9825,47,4,1,3,1,1,0
4007,4749,10260,53,5,1,4,0,0,0
4008,4751,9817,47,5,2,3,3,2,1
4009,4751,8678,53,8,2,6,3,0,3
4010,4752,8455,58,6,4,2,1,1,0
4011,4752,8466,42,7,2,5,2,1,1
4012,4753,9826,64,15,10,5,1,0,1
4013,4753,8659,36,4,2,2,0,0,0
4014,4754,8650,51,5,3,2,2,1,1
4015,4754,8668,49,10,3,7,5,2,3
4016,4755,8456,60,11,6,5,1,0,1
4017,4755,10261,40,4,4,0,0,0,0
4018,4757,8472,52,4,3,1,3,2,1
4019,4757,8654,48,9,1,8,1,0,1
4020,4758,8586,61,14,8,6,5,3,2
4021,4758,10003,39,6,3,3,2,1,1
4022,4761,8668,44,10,4,6,3,1,2
4023,4761,10260,56,6,4,2,2,0,2
4024,4765,10003,48,4,2,2,1,1,0
4025,4765,10194,52,2,1,1,2,1,1
4026,4767,9825,64,11,7,4,3,2,1
4027,4767,9817,36,4,1,3,2,0,2
4028,4768,8472,47,4,2,2,1,1,0
4029,4768,8659,53,4,1,3,0,0,0
4030,5952,8639,54,4,1,3,1,0,1
4031,5952,4087,46,1,0,1,0,0,0
4032,6067,9941,56,3,3,0,2,0,2
4033,6067,9853,44,8,1,7,0,0,0
4034,6076,10249,47,7,2,5,1,1,0
4035,6076,9847,53,3,1,2,2,1,1
4036,7049,9837,31,2,1,1,1,0,1
4037,7049,9847,69,3,1,2,0,0,0
4038,7050,7794,39,10,5,5,2,1,1
4039,7050,8592,61,6,4,2,1,1,0
4040,7051,4087,64,3,1,2,3,2,1
4041,7051,7819,36,4,1,3,1,0,1
4042,7054,9748,56,11,7,4,4,2,2
4043,7054,9851,44,3,0,3,1,0,1
4044,7055,9829,61,7,2,5,2,1,1
4045,7055,8689,39,2,1,1,3,2,1
4046,7057,9830,55,5,4,1,2,2,0
4047,7057,8588,45,2,2,0,3,1,2
4048,7060,9847,66,5,4,1,3,2,1
4049,7060,8588,34,5,3,2,1,0,1
4050,7061,8639,69,13,5,8,1,1,0
4051,7061,9747,31,2,1,1,0,0,0
4052,7062,9853,56,6,4,2,2,1,1
4053,7062,8689,44,2,0,2,2,2,0
4054,7065,4087,48,3,2,1,1,1,0
4055,7065,9829,52,4,0,4,2,0,2
4056,7067,9831,68,9,1,8,2,0,2
4057,7067,7794,32,2,1,1,0,0,0
4058,7068,9748,57,11,7,4,5,2,3
4059,7068,10249,43,2,1,1,3,0,3
4060,7069,8592,51,6,1,5,6,4,2
4061,7069,9748,49,6,1,5,1,0,1
4062,7072,9830,46,5,3,2,1,1,0
4063,7072,4087,54,1,0,1,2,0,2
4064,7076,8639,44,2,1,1,1,1,0
4065,7076,9851,56,4,2,2,1,0,1
4066,7077,9853,73,6,3,3,2,1,1
4067,7077,8550,27,5,2,3,1,1,0
4068,7079,9827,45,3,1,2,2,0,2
4069,7079,9941,55,2,1,1,0,0,0
4070,7080,9747,51,5,4,1,3,2,1
4071,7080,7794,49,3,0,3,0,0,0
4072,7082,8689,43,10,8,2,4,2,2
4073,7082,9847,57,6,2,4,1,1,0
4074,7084,7819,58,3,2,1,2,2,0
4075,7084,8550,42,3,2,1,0,0,0
4076,7085,9837,46,2,1,1,1,1,0
4077,7085,9829,54,5,3,2,1,1,0
4078,7086,10249,53,5,5,0,1,1,0
4079,7086,4087,47,2,0,2,2,1,1
4080,7088,9748,60,6,3,3,1,0,1
4081,7088,9831,40,3,1,2,0,0,0
4082,7089,10249,48,1,1,0,4,2,2
4083,7089,7794,52,4,4,0,0,0,0
4084,7091,9831,59,5,2,3,1,0,1
4085,7091,4087,41,1,1,0,1,0,1
4086,7092,8588,47,7,5,2,5,2,3
4087,7092,9827,53,1,0,1,0,0,0
4088,7095,8689,51,5,2,3,2,1,1
4089,7095,9851,49,4,2,2,3,1,2
4090,7096,9829,49,3,1,2,2,1,1
4091,7096,9853,51,5,2,3,1,1,0
4092,7098,8592,51,8,4,4,2,1,1
4093,7098,9847,49,11,3,8,1,1,0
4094,7099,7794,38,5,3,2,2,2,0
