,match_id,team_id,possession_only_second_half,shots_on,shots_on_first_half,shots_on_second_half,goals,goals_first_half,goals_second_half
622,2121,8668,53,9,7,2,2,1,1
623,2121,8559,47,4,0,4,2,2,0
624,2122,8472,64,6,3,3,1,1,0
625,2122,8658,36,11,5,6,3,0,3
626,2124,8654,54,6,3,3,1,0,1
627,2124,9825,46,6,4,2,0,0,0
628,2125,10252,45,6,2,4,1,1,0
629,2125,8602,55,4,4,0,0,0,0
630,2126,8667,54,2,1,1,1,0,1
631,2126,8462,46,3,0,3,0,0,0
632,2127,8650,48,6,4,2,1,1,0
633,2127,10260,52,7,2,5,1,0,1
634,2129,8462,56,8,3,5,1,1,0
635,2129,8528,44,4,1,3,1,0,1
636,2130,8655,35,2,1,1,4,3,1
637,2130,10260,65,9,5,4,0,0,0
638,2131,8650,36,4,3,1,3,2,1
639,2131,9879,64,2,0,2,3,3,0
640,2132,8668,46,3,3,0,3,1,2
641,2132,10252,54,6,3,3,1,0,1
642,2133,8667,39,4,1,3,1,1,0
643,2133,8191,61,4,2,2,1,0,1
644,2134,8455,51,15,8,7,4,1,3
645,2134,8559,49,6,4,2,1,1,0
646,2135,8658,46,5,4,1,5,3,2
647,2135,8456,54,8,4,4,3,0,3
648,2136,9825,53,8,5,3,1,1,0
649,2136,8586,47,6,1,5,0,0,0
650,2137,8602,54,5,3,2,1,1,0
651,2137,10194,46,4,4,0,1,0,1
652,2138,8654,46,6,4,2,3,3,0
653,2138,8472,54,5,1,4,1,0,1
654,2139,8528,59,13,5,8,1,1,0
655,2139,9879,41,6,1,5,1,0,1
656,2141,8602,29,3,1,2,2,1,1
657,2141,9825,71,8,4,4,1,1,0
658,2142,8654,56,8,3,5,1,0,1
659,2142,8668,44,4,1,3,0,0,0
660,2143,8586,49,4,1,3,3,1,2
661,2143,8472,51,8,3,5,0,0,0
662,2145,8650,72,15,9,6,4,1,3
663,2145,8658,28,0,0,0,0,0,0
664,2147,8655,70,5,1,4,2,1,1
665,2147,8462,30,2,0,2,3,0,3
666,2148,8455,48,6,4,2,2,1,1
667,2148,10260,52,8,2,6,1,0,1
668,2149,8658,40,1,1,0,3,2,1
669,2149,9879,60,5,2,3,1,0,1
670,2150,9825,60,5,4,1,1,1,0
671,2150,8472,40,1,1,0,0,0,0
672,2151,8462,40,10,2,8,3,0,3
673,2151,10194,60,3,1,2,2,0,2
674,2152,8191,32,3,1,2,3,2,1
675,2152,10252,68,5,0,5,0,0,0
676,2153,8602,29,4,3,1,3,2,1
677,2153,8455,71,12,5,7,0,0,0
678,2154,8654,44,8,4,4,1,1,0
679,2154,8667,56,6,5,1,0,0,0
680,2156,10260,64,7,5,2,3,1,2
681,2156,8668,36,6,1,5,2,1,1
682,2158,8655,60,8,3,5,1,1,0
683,2158,8559,40,7,3,4,0,0,0
684,2159,10260,65,4,2,2,2,1,1
685,2159,8462,35,11,6,5,1,0,1
686,2160,8191,56,9,3,6,1,1,0
687,2160,8654,44,3,1,2,0,0,0
688,2161,8658,44,7,5,2,1,0,1
689,2161,8602,56,3,0,3,1,0,1
690,2163,9879,51,10,3,7,3,1,2
691,2163,8559,49,2,2,0,0,0,0
692,2164,8650,51,8,5,3,2,1,1
693,2164,8668,49,7,3,4,0,0,0
694,2166,8586,62,18,9,9,4,4,0
695,2166,10252,38,2,1,1,2,0,2
696,2167,9825,53,9,6,3,3,2,1
697,2167,8455,47,4,3,1,0,0,0
698,2168,8528,51,8,3,5,4,3,1
699,2168,8472,49,0,0,0,1,0,1
700,2169,8462,45,2,2,0,1,1,0
701,2169,8191,55,7,3,4,2,1,1
702,2170,10260,61,3,2,1,3,0,3
703,2170,8654,39,6,1,5,1,0,1
704,2171,8658,61,10,5,5,3,2,1
705,2171,8528,39,7,5,2,1,0,1
706,2172,8559,42,8,4,4,2,1,1
707,2172,8602,58,7,5,2,1,0,1
708,2173,8455,49,6,3,3,2,1,1
709,2173,8456,51,8,5,3,1,0,1
710,2174,8472,65,5,2,3,3,1,2
711,2174,9879,35,3,2,1,1,0,1
712,2175,8586,57,8,5,3,2,1,1
713,2175,8668,43,5,4,1,0,0,0
714,2176,8650,62,11,3,8,1,1,0
715,2176,8655,38,3,2,1,3,0,3
716,2177,10252,54,6,4,2,2,1,1
717,2177,8667,46,2,2,0,0,0,0
718,2178,9825,59,7,3,4,3,1,2
719,2178,10194,41,4,1,3,0,0,0
720,2179,10260,64,10,3,7,1,1,0
721,2179,10252,36,4,3,1,1,1,0
722,2180,8528,44,7,5,2,2,1,1
723,2180,10194,56,6,3,3,0,0,0
724,2182,8586,60,17,6,11,1,1,0
725,2182,8602,40,1,0,1,1,0,1
726,2183,8650,43,4,4,0,1,1,0
727,2183,9825,57,4,1,3,1,0,1
728,2184,8667,49,8,5,3,2,1,1
729,2184,8655,51,9,2,7,0,0,0
730,2186,9879,68,4,3,1,1,1,0
731,2186,8191,32,8,5,3,1,0,1
732,2189,8456,60,4,1,3,2,2,0
733,2189,8586,40,3,2,1,0,0,0
734,2190,8472,44,7,3,4,2,1,1
735,2190,10252,56,2,1,1,2,0,2
736,2191,10194,47,5,3,2,1,1,0
737,2191,9879,53,4,1,3,1,0,1
738,2192,10260,62,11,4,7,1,1,0
739,2192,8602,38,1,0,1,0,0,0
740,2193,8667,42,4,2,2,3,0,3
741,2193,8668,58,3,1,2,0,0,0
742,2194,9825,53,10,4,6,2,2,0
743,2194,8191,47,3,1,2,4,1,3
744,2195,8654,53,8,3,5,1,1,0
745,2195,8559,47,6,2,4,3,0,3
746,2196,8658,47,5,2,3,2,1,1
747,2196,8655,53,6,1,5,2,0,2
748,2197,8650,48,8,2,6,3,1,2
749,2197,8528,52,7,4,3,0,0,0
750,2198,8455,54,10,6,4,1,0,1
751,2198,8462,46,2,1,1,0,0,0
752,2199,9825,70,7,5,2,5,3,2
753,2199,8667,30,3,0,3,1,1,0
754,2200,8191,51,6,1,5,1,1,0
755,2200,8602,49,9,4,5,1,1,0
756,2201,8528,58,3,2,1,1,1,0
757,2201,8559,42,0,0,0,0,0,0
758,2202,8455,55,6,4,2,4,2,2
759,2202,8654,45,3,1,2,0,0,0
760,2203,8462,49,4,1,3,2,1,1
761,2203,8650,51,2,0,2,0,0,0
762,2205,10260,47,5,4,1,3,1,2
763,2205,9879,53,6,3,3,0,0,0
764,2206,8668,43,8,5,3,1,0,1
765,2206,8658,57,3,1,2,0,0,0
766,2207,8655,52,10,4,6,2,1,1
767,2207,8586,48,2,2,0,3,1,2
768,2208,10252,49,7,5,2,2,0,2
769,2208,10194,51,7,0,7,0,0,0
770,2209,8528,57,3,1,2,2,1,1
771,2209,8655,43,2,0,2,1,0,1
772,2210,8462,43,7,3,4,2,1,1
773,2210,8654,57,7,2,5,2,0,2
774,2211,8668,66,4,2,2,2,0,2
775,2211,8472,34,4,1,3,2,0,2
776,2212,8456,77,4,1,3,1,0,1
777,2212,10194,23,4,2,2,0,0,0
778,2214,10260,28,9,6,3,5,3,2
779,2214,8667,72,5,4,1,0,0,0
780,2215,9879,52,6,3,3,2,1,1
781,2215,8586,48,3,1,2,2,2,0
782,2216,8191,64,6,2,4,3,1,2
783,2216,8559,36,4,4,0,1,0,1
784,2217,8455,55,16,10,6,4,2,2
785,2217,8658,45,7,1,6,1,0,1
786,2218,9825,75,8,4,4,3,1,2
787,2218,10252,25,3,2,1,0,0,0
788,2219,9825,61,10,6,4,1,1,0
789,2219,8559,39,4,2,2,1,1,0
790,2220,8455,66,8,5,3,1,0,1
791,2220,8472,34,2,1,1,0,0,0
792,2221,8654,60,9,6,3,1,1,0
793,2221,10252,40,9,6,3,1,0,1
794,2222,8655,57,3,3,0,5,1,4
795,2222,9879,43,0,0,0,0,0,0
796,2223,8658,44,8,3,5,2,1,1
797,2223,8462,56,7,3,4,0,0,0
798,2224,8586,74,7,2,5,3,2,1
799,2224,8667,26,6,2,4,1,0,1
800,2225,10260,69,10,3,7,2,2,0
801,2225,8191,31,2,1,1,1,0,1
802,2226,8602,42,3,2,1,1,0,1
803,2226,8528,58,6,4,2,1,0,1
804,2227,8650,52,11,5,6,3,1,2
805,2227,10194,48,3,1,2,0,0,0
806,2228,8456,62,10,5,5,3,0,3
807,2228,8668,38,4,1,3,0,0,0
808,2229,8456,51,4,1,3,2,2,0
809,2229,8602,49,4,2,2,0,0,0
810,2231,10194,46,8,5,3,7,4,3
811,2231,8658,54,7,1,6,2,0,2
812,2232,8462,52,5,3,2,1,1,0
813,2232,9825,48,6,3,3,2,1,1
814,2233,8668,58,11,4,7,2,1,1
815,2233,8191,42,9,4,5,0,0,0
816,2234,8455,59,11,6,5,1,0,1
817,2234,9879,41,3,1,2,0,0,0
818,2235,8667,38,5,2,3,2,1,1
819,2235,8559,62,4,0,4,0,0,0
820,2236,8472,45,8,4,4,1,0,1
821,2236,8655,55,7,1,6,1,0,1
822,2237,10252,45,5,3,2,4,1,3
823,2237,8650,55,8,5,3,0,0,0
824,2238,10260,65,9,6,3,1,1,0
825,2238,8528,35,5,1,4,0,0,0
826,2239,8528,69,6,4,2,2,2,0
827,2239,10252,31,9,5,4,0,0,0
828,2240,8654,60,8,4,4,3,2,1
829,2240,8602,40,0,0,0,0,0,0
830,2241,8655,36,2,0,2,2,1,1
831,2241,8456,64,2,0,2,1,0,1
832,2242,8586,48,8,3,5,1,0,1
833,2242,8650,52,5,1,4,0,0,0
834,2243,8455,52,11,4,7,2,2,0
835,2243,8667,48,4,0,4,0,0,0
836,2244,8462,43,9,8,1,1,1,0
837,2244,9879,57,8,4,4,1,0,1
838,2245,8191,53,4,2,2,3,1,2
839,2245,10194,47,3,0,3,1,0,1
840,2246,8559,49,6,2,4,2,1,1
841,2246,8472,51,4,2,2,1,0,1
842,2247,10260,68,13,6,7,3,2,1
843,2247,8658,32,5,1,4,1,0,1
844,2248,8668,41,5,2,3,1,0,1
845,2248,9825,59,5,1,4,1,0,1
846,2249,8462,46,6,4,2,3,1,2
847,2249,8658,54,4,2,2,2,1,1
848,2250,10194,44,3,1,2,3,2,1
849,2250,8650,56,4,3,1,0,0,0
850,2252,8528,57,12,7,5,2,1,1
851,2252,8602,43,6,2,4,2,0,2
852,2253,10260,55,10,5,5,2,2,0
853,2253,8191,45,8,1,7,0,0,0
854,2254,8456,49,5,3,2,2,1,1
855,2254,8668,51,5,4,1,1,0,1
856,2255,8472,37,2,2,0,1,0,1
857,2255,8455,63,9,3,6,0,0,0
858,2256,9825,58,3,3,0,1,1,0
859,2256,8559,42,5,2,3,2,0,2
860,2257,9879,61,9,7,2,1,0,1
861,2257,8655,39,3,2,1,0,0,0
862,2258,10252,52,5,2,3,3,2,1
863,2258,8654,48,2,0,2,0,0,0
864,2260,8586,38,5,2,3,1,1,0
865,2260,9879,62,5,2,3,0,0,0
866,2262,8654,52,6,3,3,1,1,0
867,2262,8462,48,8,4,4,1,0,1
868,2263,10260,52,10,8,2,1,1,0
869,2263,8667,48,4,3,1,1,0,1
870,2264,8191,58,2,2,0,1,1,0
871,2264,8559,42,7,2,5,0,0,0
872,2265,8668,47,4,3,1,2,2,0
873,2265,8472,53,3,0,3,0,0,0
874,2266,8455,52,11,6,5,1,1,0
875,2266,8658,48,2,1,1,3,2,1
876,2267,8528,46,4,3,1,2,1,1
877,2267,8655,54,2,0,2,0,0,0
878,2268,10252,48,1,1,0,3,1,2
879,2268,9825,52,11,5,6,0,0,0
880,2269,8654,51,3,1,2,1,1,0
881,2269,8655,49,3,0,3,2,0,2
882,2270,8668,57,4,3,1,3,1,2
883,2270,8528,43,3,1,2,0,0,0
884,2271,10194,49,3,1,2,3,1,2
885,2271,8472,51,4,3,1,0,0,0
886,2272,8462,40,4,2,2,1,1,0
887,2272,8456,60,5,4,1,3,1,2
888,2273,8559,40,4,3,1,2,1,1
889,2273,8650,60,13,4,9,0,0,0
890,2274,8667,43,3,1,2,3,1,2
891,2274,8602,57,4,2,2,0,0,0
892,2276,8191,45,4,3,1,2,1,1
893,2276,8455,55,5,1,4,0,0,0
894,2277,10260,38,3,2,1,2,1,1
895,2277,9825,62,2,0,2,5,1,4
896,2278,8658,53,7,3,4,2,2,0
897,2278,8586,47,10,6,4,1,0,1
898,2279,8462,42,5,4,1,1,1,0
899,2279,10260,58,7,3,4,3,1,2
900,2280,8655,41,4,3,1,3,1,2
901,2280,10194,59,3,0,3,0,0,0
902,2282,8586,64,13,5,8,2,2,0
903,2282,10252,36,3,2,1,1,1,0
904,2283,8654,54,10,4,6,2,1,1
905,2283,8191,46,1,0,1,0,0,0
906,2284,9825,55,7,5,2,2,1,1
907,2284,8455,45,2,0,2,4,1,3
908,2285,8559,49,11,7,4,4,2,2
909,2285,9879,51,3,1,2,1,1,0
910,2286,8667,45,3,2,1,1,1,0
911,2286,8456,55,7,3,4,0,0,0
912,2287,8650,41,4,2,2,1,1,0
913,2287,8668,59,5,1,4,0,0,0
914,2288,8658,46,9,7,2,2,2,0
915,2288,8602,54,6,3,3,1,0,1
916,2289,9825,49,4,3,1,1,0,1
917,2289,8650,51,6,1,5,0,0,0
918,2290,9879,45,9,5,4,5,1,4
919,2290,8191,55,2,1,1,0,0,0
920,2292,8602,64,6,5,1,2,1,1
921,2292,8586,36,4,2,2,1,0,1
922,2293,8528,64,8,7,1,2,2,0
923,2293,10194,36,7,3,4,1,1,0
924,2294,8472,56,3,2,1,3,1,2
925,2294,8462,44,7,1,6,1,0,1
926,2295,8655,55,8,5,3,1,0,1
927,2295,8667,45,3,1,2,0,0,0
928,2296,10260,64,7,4,3,1,0,1
929,2296,10252,36,4,2,2,0,0,0
930,2297,8455,91,8,3,5,4,2,2
931,2297,8668,9,4,3,1,1,1,0
932,2298,8456,51,2,2,0,2,1,1
933,2298,8559,49,5,3,2,2,1,1
934,2299,8658,51,7,3,4,2,1,1
935,2299,9879,49,5,2,3,2,1,1
936,2300,8462,52,5,2,3,1,0,1
937,2300,10194,48,3,1,2,2,0,2
938,2301,8654,54,8,4,4,2,1,1
939,2301,8667,46,3,2,1,0,0,0
940,2302,8559,43,8,5,3,2,1,1
941,2302,8655,57,4,1,3,0,0,0
942,2303,8668,51,4,3,1,1,0,1
943,2303,10260,49,2,1,1,0,0,0
944,2304,9825,68,11,4,7,1,0,1
945,2304,8472,32,4,1,3,0,0,0
946,2305,8586,52,9,4,5,1,1,0
947,2305,8528,48,6,3,3,1,0,1
948,2306,8602,46,8,3,5,5,0,5
949,2306,8455,54,1,1,0,0,0,0
950,2307,8456,45,3,0,3,3,1,2
951,2307,8650,55,1,0,1,1,0,1
952,2308,8191,39,5,3,2,3,0,3
953,2308,10252,61,4,1,3,0,0,0
954,2309,8472,46,5,3,2,4,3,1
955,2309,9879,54,1,0,1,1,0,1
956,2310,8586,10,7,1,6,2,1,1
957,2310,8668,90,4,0,4,1,1,0
958,2311,10194,30,4,3,1,2,2,0
959,2311,9825,70,10,2,8,2,1,1
960,2312,8654,43,8,3,5,4,1,3
961,2312,10260,57,8,5,3,0,0,0
962,2313,8655,70,5,3,2,1,1,0
963,2313,8650,30,0,0,0,2,0,2
964,2314,10252,52,4,1,3,4,1,3
965,2314,8667,48,5,2,3,1,1,0
966,2315,8455,42,15,5,10,1,0,1
967,2315,8456,58,4,1,3,0,0,0
968,2317,8191,45,6,2,4,3,2,1
969,2317,8462,55,2,1,1,1,0,1
970,2318,8559,56,8,5,3,2,1,1
971,2318,8602,44,4,3,1,1,1,0
972,2319,8650,54,3,2,1,3,2,1
973,2319,8528,46,5,1,4,1,1,0
974,2320,8654,65,9,5,4,1,1,0
975,2320,8559,35,6,5,1,1,0,1
976,2321,8456,51,9,7,2,2,1,1
977,2321,8586,49,7,2,5,3,1,2
978,2322,8455,63,6,3,3,2,0,2
979,2322,8462,37,3,3,0,0,0,0
980,2324,8658,47,2,2,0,2,2,0
981,2324,8655,53,2,0,2,1,0,1
982,2325,10252,54,7,3,4,1,1,0
983,2325,8472,46,3,1,2,3,2,1
984,2326,8191,36,4,3,1,2,0,2
985,2326,9825,64,11,2,9,1,0,1
986,2327,10260,61,4,3,1,3,2,1
987,2327,8602,39,7,4,3,0,0,0
988,2328,9879,54,4,2,2,3,0,3
989,2328,10194,46,2,1,1,0,0,0
990,2329,9825,56,15,9,6,2,2,0
991,2329,8462,44,5,1,4,0,0,0
992,2330,10252,56,3,3,0,1,1,0
993,2330,8650,44,15,5,10,3,0,3
994,2331,8655,43,7,4,3,2,1,1
995,2331,8472,57,4,3,1,0,0,0
996,2332,8586,53,9,5,4,7,2,5
997,2332,8654,47,8,4,4,1,1,0
998,2333,8456,61,11,8,3,2,2,0
999,2333,8602,39,4,1,3,0,0,0
1000,2334,8455,65,5,2,3,1,0,1
1001,2334,9879,35,1,0,1,1,0,1
1002,2335,8658,48,5,2,3,2,1,1
1003,2335,10194,52,2,1,1,0,0,0
1004,2336,8667,48,3,2,1,2,1,1
1005,2336,8559,52,12,4,8,1,0,1
1006,2337,8191,34,5,3,2,1,1,0
1007,2337,8668,66,11,7,4,2,0,2
1008,2338,10260,46,9,6,3,2,1,1
1009,2338,8528,54,7,3,4,3,1,2
1010,2339,8655,54,8,4,4,6,5,1
1011,2339,8586,46,4,2,2,1,0,1
1012,2341,10252,75,4,2,2,1,1,0
1013,2341,10194,25,5,0,5,0,0,0
1014,2342,9879,28,5,3,2,1,0,1
1015,2342,10260,72,16,8,8,0,0,0
1016,2343,8650,62,8,2,6,1,0,1
1017,2343,8462,38,2,0,2,0,0,0
1018,2344,9825,61,7,4,3,1,1,0
1019,2344,8667,39,2,1,1,0,0,0
1020,2345,8658,57,4,3,1,2,1,1
1021,2345,8668,43,6,3,3,1,0,1
1022,2346,8559,45,4,2,2,5,3,2
1023,2346,8528,55,6,4,2,1,1,0
1024,2347,8191,71,11,3,8,1,1,0
1025,2347,8602,29,4,2,2,4,1,3
1026,2348,8455,63,12,6,6,1,1,0
1027,2348,8654,37,3,0,3,0,0,0
1028,2349,8191,45,6,5,1,3,1,2
1029,2349,8528,55,11,2,9,1,0,1
1030,2350,8472,53,7,5,2,2,2,0
1031,2350,8658,47,11,4,7,2,1,1
1032,2351,9825,46,4,2,2,2,2,0
1033,2351,8654,54,4,3,1,1,0,1
1034,2352,10252,54,8,3,5,1,1,0
1035,2352,8602,46,4,1,3,2,0,2
1036,2353,8455,62,8,5,3,1,1,0
1037,2353,8655,38,2,2,0,3,2,1
1038,2354,8462,54,5,2,3,2,2,0
1039,2354,8667,46,1,1,0,1,0,1
1040,2355,8559,36,4,4,0,3,1,2
1041,2355,8668,64,11,4,7,2,0,2
1042,2356,8456,48,5,3,2,1,0,1
1043,2356,9879,52,4,1,3,0,0,0
1044,2357,10260,65,4,2,2,1,1,0
1045,2357,8650,35,1,0,1,1,0,1
1046,2358,8586,57,7,3,4,4,3,1
1047,2358,10194,43,4,4,0,1,0,1
1048,2359,8650,47,15,7,8,3,0,3
1049,2359,8472,53,2,0,2,1,0,1
1050,2360,8456,54,6,2,4,7,3,4
1051,2360,8528,46,4,4,0,0,0,0
1052,2361,8462,45,4,3,1,4,0,4
1053,2361,8586,55,7,3,4,0,0,0
1054,2362,10260,62,4,3,1,2,2,0
1055,2362,8559,38,12,7,5,2,0,2
1056,2364,8668,51,12,4,8,2,1,1
1057,2364,8602,49,2,2,0,2,1,1
1058,2365,9879,53,8,4,4,1,1,0
1059,2365,8667,47,3,2,1,0,0,0
1060,2366,8455,38,5,4,1,1,1,0
1061,2366,10252,62,2,0,2,0,0,0
1062,2367,8655,55,5,3,2,3,2,1
1063,2367,8191,45,1,0,1,1,1,0
1064,2368,9825,56,8,3,5,1,1,0
1065,2368,8658,44,3,3,0,3,2,1
1066,2370,10194,49,2,1,1,2,2,0
1067,2370,8667,51,3,0,3,1,0,1
1068,2371,8462,44,4,4,0,1,1,0
1069,2371,8655,56,8,3,5,2,1,1
1070,2372,8455,35,3,3,0,2,1,1
1071,2372,10260,65,3,2,1,3,0,3
1072,2373,8528,38,7,4,3,2,1,1
1073,2373,9879,62,3,2,1,0,0,0
1074,2374,8668,52,4,2,2,8,2,6
1075,2374,8654,48,3,1,2,0,0,0
1076,2375,8456,77,5,4,1,2,1,1
1077,2375,8191,23,7,3,4,2,0,2
1078,2376,8559,46,6,3,3,1,0,1
1079,2376,10252,54,8,5,3,0,0,0
1080,2378,9825,67,12,5,7,3,2,1
1081,2378,8602,33,4,0,4,1,1,0
1082,2379,8654,41,7,5,2,3,2,1
1083,2379,8472,59,4,2,2,1,0,1
1084,2380,10194,69,4,2,2,1,1,0
1085,2380,8602,31,7,3,4,1,1,0
1086,2381,8528,60,11,4,7,3,1,2
1087,2381,8462,40,2,1,1,1,0,1
1088,2382,9825,67,10,3,7,2,0,2
1089,2382,8586,33,9,2,7,1,0,1
1090,2383,8456,58,6,3,3,1,1,0
1091,2383,8658,42,2,0,2,1,0,1
1092,2384,8650,65,11,5,6,1,0,1
1093,2384,9879,35,2,1,1,2,0,2
1094,2385,8191,68,3,2,1,1,1,0
1095,2385,8667,32,4,1,3,1,0,1
1096,2386,8559,44,4,2,2,2,1,1
1097,2386,8455,56,9,2,7,3,1,2
1098,2387,8655,49,7,3,4,2,2,0
1099,2387,10260,51,7,4,3,0,0,0
1100,2388,8668,47,7,4,3,1,1,0
1101,2388,10252,53,4,3,1,0,0,0
1102,2390,8455,40,8,4,4,4,1,3
1103,2390,8586,60,12,7,5,0,0,0
1104,2391,8191,44,2,1,1,5,2,3
1105,2391,8472,56,7,4,3,0,0,0
1106,2392,10194,48,4,2,2,3,1,2
1107,2392,8559,52,5,1,4,2,1,1
1108,2393,8462,41,10,5,5,1,1,0
1109,2393,10252,59,6,3,3,3,2,1
1110,2394,8650,69,9,4,5,3,1,2
1111,2394,8654,31,2,1,1,3,0,3
1112,2395,9879,56,2,2,0,3,1,2
1113,2395,8602,44,0,0,0,1,0,1
1114,2396,8668,72,2,1,1,1,1,0
1115,2396,8655,28,10,8,2,2,0,2
1116,2397,8667,48,4,3,1,1,0,1
1117,2397,8658,52,5,4,1,0,0,0
1118,2398,10260,53,5,3,2,3,2,1
1119,2398,8456,47,4,2,2,2,1,1
1120,2401,8655,46,6,2,4,1,1,0
1121,2401,8602,54,5,0,5,2,1,1
1122,2402,8654,51,2,1,1,1,0,1
1123,2402,8528,49,6,2,4,0,0,0
1124,2403,10260,62,7,3,4,4,1,3
1125,2403,8586,38,2,1,1,3,1,2
1126,2404,8455,74,12,7,5,4,1,3
1127,2404,10194,26,2,1,1,1,0,1
1128,2405,8650,55,6,4,2,3,2,1
1129,2405,8191,45,7,2,5,2,2,0
1130,2406,8559,51,7,4,3,2,2,0
1131,2406,8462,49,3,1,2,0,0,0
1132,2409,8667,57,1,1,0,3,1,2
1133,2409,8528,43,3,0,3,0,0,0
1134,2410,8559,43,5,1,4,2,1,1
1135,2410,8586,57,8,5,3,1,0,1
1136,2411,10260,55,8,4,4,1,0,1
1137,2411,8472,45,5,4,1,1,0,1
1138,2413,8602,39,11,7,4,1,0,1
1139,2413,8462,61,4,2,2,0,0,0
1140,2414,8456,48,11,5,6,3,1,2
1141,2414,10252,52,5,2,3,1,1,0
1142,2415,8658,58,4,3,1,3,1,2
1143,2415,8191,42,5,3,2,1,0,1
1144,2416,8655,47,5,3,2,3,1,2
1145,2416,9825,53,4,2,2,1,0,1
1146,2417,9879,59,3,1,2,5,1,4
1147,2417,8654,41,3,2,1,2,0,2
1148,2418,8455,54,8,1,7,2,0,2
1149,2418,8650,46,2,0,2,0,0,0
1150,2421,8528,40,3,2,1,1,1,0
1151,2421,8455,60,3,1,2,0,0,0
1152,2423,8658,69,5,2,3,1,0,1
1153,2423,8559,31,4,3,1,0,0,0
1154,2424,10252,51,10,7,3,1,1,0
1155,2424,8655,49,2,1,1,2,1,1
1156,2425,9825,46,6,2,4,2,1,1
1157,2425,9879,54,1,0,1,1,0,1
1158,2426,10260,59,11,8,3,3,1,2
1159,2426,10194,41,7,3,4,1,0,1
1160,2427,8456,55,7,4,3,1,1,0
1161,2427,8654,45,6,1,5,0,0,0
1162,2428,8650,51,5,3,2,2,1,1
1163,2428,8667,49,8,4,4,2,0,2
1164,2429,9825,54,4,2,2,1,0,1
1165,2429,10260,46,6,2,4,1,0,1
1166,2430,8586,40,15,10,5,2,0,2
1167,2430,8658,60,4,4,0,0,0,0
1168,2431,9879,49,2,1,1,2,0,2
1169,2431,10252,51,1,1,0,1,0,1
1170,2432,8668,53,14,8,6,2,1,1
1171,2432,8528,47,5,1,4,2,1,1
1172,2433,8602,52,14,8,6,2,0,2
1173,2433,8667,48,2,1,1,1,0,1
1174,2434,8654,39,4,3,1,1,1,0
1175,2434,8655,61,8,3,5,1,0,1
1176,2435,8650,61,13,4,9,2,2,0
1177,2435,8559,39,3,3,0,6,3,3
1178,2436,8462,43,7,3,4,2,1,1
1179,2436,8456,57,7,2,5,1,1,0
1180,2437,8472,49,6,2,4,2,1,1
1181,2437,10194,51,5,1,4,1,1,0
1182,2438,8455,70,17,9,8,2,1,1
1183,2438,8191,30,2,0,2,0,0,0
1184,2439,8650,70,11,7,4,1,0,1
1185,2439,8191,30,4,3,1,1,0,1
1186,2440,8667,39,5,4,1,2,1,1
1187,2440,8472,61,4,1,3,3,3,0
1188,2441,10260,62,12,8,4,1,1,0
1189,2441,8586,38,7,2,5,2,1,1
1190,2442,8456,29,3,1,2,1,1,0
1191,2442,9825,71,7,0,7,0,0,0
1192,2443,8655,62,4,1,3,1,1,0
1193,2443,8602,38,3,1,2,1,0,1
1194,2444,9879,59,10,3,7,2,2,0
1195,2444,8668,41,9,4,5,1,0,1
1196,2445,8658,64,7,3,4,3,2,1
1197,2445,10252,36,4,1,3,1,1,0
1198,2446,8559,38,6,3,3,1,1,0
1199,2446,8462,62,8,2,6,0,0,0
1200,2447,8455,71,14,4,10,1,1,0
1201,2447,10194,29,1,0,1,3,0,3
1202,2448,8654,51,6,4,2,2,2,0
1203,2448,8528,49,6,4,2,1,0,1
1204,2449,8456,25,3,2,1,4,3,1
1205,2449,10260,75,8,0,8,1,0,1
1206,2450,9825,85,10,8,2,2,1,1
1207,2450,8528,15,5,3,2,0,0,0
1208,2451,8650,53,10,4,6,1,0,1
1209,2451,8654,47,4,1,3,0,0,0
1210,2452,10252,51,5,2,3,1,1,0
1211,2452,8462,49,12,3,9,2,1,1
1212,2453,8668,51,9,4,5,1,1,0
1213,2453,8655,49,6,3,3,0,0,0
1214,2454,8602,44,3,0,3,2,2,0
1215,2454,9879,56,5,0,5,0,0,0
1216,2455,10194,52,6,2,4,2,0,2
1217,2455,8559,48,5,1,4,2,0,2
1218,2456,8667,41,8,4,4,2,2,0
1219,2456,8658,59,8,4,4,0,0,0
1220,2457,8472,41,4,2,2,2,1,1
1221,2457,8191,59,1,1,0,2,1,1
1222,2458,8586,43,3,2,1,3,1,2
1223,2458,8455,57,13,2,11,2,0,2
1224,2461,8455,47,6,4,2,1,1,0
1225,2461,8528,53,8,8,0,1,0,1
1226,2462,8602,48,13,5,8,1,0,1
1227,2462,8472,52,7,4,3,1,0,1
1228,2463,10260,57,5,5,0,2,1,1
1229,2463,10194,43,1,0,1,1,0,1
1230,2464,8462,41,12,6,6,3,1,2
1231,2464,8668,59,8,5,3,2,0,2
1232,2466,9879,44,11,4,7,2,0,2
1233,2466,9825,56,3,1,2,0,0,0
1234,2467,8655,53,9,3,6,1,0,1
1235,2467,10252,47,3,1,2,0,0,0
1236,2468,8658,46,5,2,3,3,1,2
1237,2468,8559,54,4,0,4,0,0,0
1238,2469,10260,54,13,3,10,2,2,0
1239,2469,8472,46,1,1,0,3,0,3
1240,2470,8602,62,5,4,1,3,3,0
1241,2470,8462,38,5,4,1,0,0,0
1242,2471,9879,38,6,4,2,2,1,1
1243,2471,8654,62,11,4,7,2,1,1
